recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,01AUG18,0801,POST,31JUL18,JBU, 497 ,10,31,20180731,20180801,0201,0809,935   ,20180801,,BOS ,2201,DM,-0400,SEA ,0109,-0700,32S ,,,C8  ,2201,0201,,0156,0222,B11 ,0102,0802,0755,0759,,,,,,,0,,,32S ,,4891654,,,,0,0,0,> 298 ,,JFK,1,0,2018-08-01 01:56:00.000,0,2018-08-01 07:59:00.000,18,7,0,0,0497
,28JUL18,1210,PLNK,31JUL18,JBU, 498 ,10,31,20180731,20180801,0659,1214,947   ,20180728,SC05,SEA ,2359,DM,-0700,BOS ,0814,-0400,32S ,,,B11 ,2359,0659,,,,,0814,1214,,,945 ,,,,,,0,,,32S ,,4891665,,,,0,0,0,>1833 ,,JFK,3,0,2018-08-01 06:59:00.000,0,2018-08-01 12:14:00.000,14,7,0,0,0498
,01AUG18,0547,POST,31JUL18,JBU, 499 ,10,31,20180731,20180801,0109,0353,505   ,20180801,SC05,LGA ,2109,DM,-0400,MCO ,2353,-0400,320 ,,,,2148,0148,,0140,0153,,0030,0430,0423,,775 ,,,,,,0,,,320 ,,4891679,,,,0,0,0,>1713 ,,JFK,3,0,2018-08-01 01:40:00.000,0,2018-08-01 04:30:00.000,23,7,0,0,0499
,31JUL18,1359,POST,31JUL18,JBU, 500 ,10,31,20180731,20180731,1517,1744,597   ,20180731,SC01,DAB ,1117,DM,-0400,JFK ,1344,-0400,320 ,,,6   ,1310,1710,,,,,1537,1937,,,594 ,,,,,,0,,,320 ,,4891691,,,,0,0,0,> 477 ,,JFK,3,0,2018-07-31 17:10:00.000,0,2018-07-31 19:37:00.000,15,7,0,0,0500
,31JUL18,0929,VKHA,31JUL18,JBU, 502 ,10,31,20180731,20180731,1338,1629,-J7972,20180731,X110,FLL ,0938,DM,-0400,JFK ,1229,-0400,321 ,,,,0938,1338,,1330,1338,,1229,1629,,,CANX,,,,,,0,,,321 ,,4891705,972 ,,R,2,0,0,>1309 ,,JFK,3,0,2018-07-31 13:30:00.000,0,2018-07-31 16:29:00.000,0,0,0,0,0502
,31JUL18,0931,NAME,31JUL18,JBU, 502 ,14,31,20180731,20180731,1338,1415,972   ,20180731,X110,FLL ,0938,DM,-0400,BOS ,1015,-0400,321 ,,,,0938,1338,,1330,1338,,1015,1415,1410,1415,,,,,,,2,,JFK ,321 ,,4976371,,,,2,0,0,>1309 ,,JFK,2,0,2018-07-31 13:30:00.000,0,2018-07-31 14:15:00.000,17,7,0,0,0502
,31JUL18,0930,VKHA,31JUL18,JBU, 502 ,18,31,20180731,20180731,1445,1540,-J7972,20180731,X112,BOS ,1045,DM,-0400,JFK ,1140,-0400,321 ,,,,1045,1445,,1445,,,1140,1540,,,CANX,,,,,,2,,JFK ,321 ,,4976372,972 ,,R,5,0,0,,,JFK,2,0,2018-07-31 14:45:00.000,0,2018-07-31 15:40:00.000,0,0,0,0,0502
,31JUL18,1001,VKHA,31JUL18,JBU, 502 ,19,31,20180731,20180731,1445,1540,972   ,20180731,X112,BOS ,1045,DM,-0400,BOS ,1140,-0400,321 ,,,,1045,1445,,1445,,,1055,1455,,1540,,,,,,,5,,JFK ,321 ,,4976373,,,,5,0,0,,,JFK,2,0,2018-07-31 14:45:00.000,0,2018-07-31 15:40:00.000,18,7,0,0,0502
,31JUL18,1647,POST,31JUL18,JBU, 502 ,21,31,20180731,20180731,1445,1540,972   ,20180731,X112,BOS ,1045,DM,-0400,JFK ,1140,-0400,321 ,,,,1125,1525,,,,,1248,1648,1641,1645,,,,,1647,,2,,JFK ,321 ,,4976374,,,,5,0,0,,,JFK,2,0,2018-07-31 15:25:00.000,0,2018-07-31 16:45:00.000,18,7,0,0,0502
,31JUL18,1401,POST,31JUL18,JBU, 503 ,10,31,20180731,20180731,1236,1400,318   ,20180731,SC05,MCO ,0836,04,-0400,HAV ,1000,-0400,E90 ,,,8   ,0836,1236,,,,,1000,1400,1353,1401,337 ,,,,,,0,,,E90 ,,4891718,,,,0,0,0,>1004 ,,JFK,3,0,2018-07-31 12:36:00.000,0,2018-07-31 14:01:00.000,16,7,0,0,0503
