"","05APR18","1929","POST","05APR18","JBU","  87 ","10","05","20180405","20180405","2131","0046","524   ","20180405","SC14","ALB ","1731","03","-0400","FLL ","2046","-0400","320 ","","","B6  ","1731","2131","","","","F7  ","2046","0046","","","639 ","0257","","","","","0","","","320 ","","4752769","","","","0","0","0","> 976 ","","JFK","3","0","2018-04-05 21:31:00.000","0","2018-04-06 00:46:00.000","11","7","1","1","0087"
"","05APR18","2054","POST","05APR18","JBU","  88 ","10","05","20180405","20180405","1752","2051","524   ","20180405","SC14","FLL ","1352","14","-0400","ALB ","1651","-0400","320 ","","","E10 ","1352","1752","","1751","1813","B6  ","1652","2052","2048","2051","639 ","0236","","1819","","","0","","","320 ","","4752780","","","","0","0","0",">  87 ","","JFK","3","0","2018-04-05 17:51:00.000","0","2018-04-05 20:51:00.000","16","4","1","1","0088"
"","05APR18","2055","POST","05APR18","JBU","  89 ","10","05","20180405","20180405","2034","0243","942   ","20180405","","JFK ","1634","10","-0400","SAN ","1943","-0700","32S ","","","22  ","1634","2034","","2029","2055","35  ","1944","0244","","","","0545","","2104","","","0","","","32S ","","4752791","","","","0","0","0",">  20 ","","JFK","3","0","2018-04-05 20:29:00.000","0","2018-04-06 02:44:00.000","32","4","1","1","0089"
"","05APR18","1951","POST","05APR18","JBU","  90 ","10","05","20180405","20180406","0423","0939","923   ","20180405","SC05","SAN ","2123","05","-0700","JFK ","0539","-0400","32S ","","","36  ","2123","0423","","","","22  ","0539","0939","","","946 ","","","","","","0","","","32S ","","4752802","","","","0","0","0","> 123 ","","JFK","3","0","2018-04-06 04:23:00.000","0","2018-04-06 09:39:00.000","19","7","0","0","0090"
"","05APR18","0106","POST","05APR18","JBU","  97 ","10","05","20180405","20180406","0012","0459","959   ","20180405","","JFK ","2012","06","-0400","DEN ","2259","-0600","321 ","","","08  ","2012","0012","","","","A35 ","2259","0459","","","","","","","","","0","","","321 ","","4752814","","","","0","0","0",">  98 ","","JFK","3","0","2018-04-06 00:12:00.000","0","2018-04-06 04:59:00.000","29","7","0","0","0097"
"","05APR18","1951","POST","05APR18","JBU","  98 ","10","05","20180405","20180406","0559","0943","959   ","20180405","","DEN ","2359","17","-0600","JFK ","0543","-0400","321 ","","","A35 ","2359","0559","","","","21  ","0543","0943","","","","","","","","","0","","","321 ","","4752826","","","","0","0","0",">1835 ","","JFK","3","0","2018-04-06 05:59:00.000","0","2018-04-06 09:43:00.000","15","7","0","0","0098"
"","05APR18","1806","POST","05APR18","JBU"," 100 ","10","05","20180405","20180406","0416","0912","983   ","20180405","SC05","LAX ","2116","08","-0700","FLL ","0512","-0400","32S ","","","59  ","2116","0416","","","","E6  ","0512","0912","","","987 ","","","","","","0","","","32S ","","4752836","","","","0","0","0","> 577 ","","JFK","3","0","2018-04-06 04:16:00.000","0","2018-04-06 09:12:00.000","15","7","0","0","0100"
"","05APR18","2047","TCAL","05APR18","JBU"," 101 ","10","05","20180405","20180405","2110","0306","983   ","20180405","SC05","FLL ","1710","10","-0400","LAX ","2006","-0700","32S ","","","F1  ","1730","2130","","","","59  ","2013","0313","","","987 ","0518","","","","","0","","","32S ","","4752847","","","","0","0","0","> 100 ","","JFK","3","0","2018-04-05 21:30:00.000","0","2018-04-06 03:13:00.000","16","9","1","1","0101"
"","05APR18","2023","POST","05APR18","JBU"," 102 ","10","05","20180405","20180405","2236","0011","247   ","20180405","SC14","JFK ","1836","03","-0400","BUF ","2011","-0400","E90 ","","","03  ","1900","2300","","","","7   ","2036","0036","","","284 ","0104","","","","","0","","","E90 ","","4752858","","","","0","0","0",">1001 ","","JFK","3","0","2018-04-05 23:00:00.000","0","2018-04-06 00:36:00.000","29","3","1","1","0102"
"","05APR18","2057","POST","05APR18","JBU"," 105 ","10","05","20180405","20180405","2032","2326","216   ","20180405","SC05","JFK ","1632","05","-0400","ORD ","1826","-0500","E90 ","","","03  ","1632","2032","","2026","2057","L5  ","1826","2326","","","298 ","0212","","2104","","","0","","","E90 ","","4752869","","","","0","0","0",">1106 ","","JFK","3","0","2018-04-05 20:26:00.000","0","2018-04-05 23:26:00.000","32","17","1","1","0105"
